Title,Code,Author,Score
의형제,52548,bett****,0
캡틴 마블,132623,qpqp****,7
나의 특별한 형제,175366,tw22****,0
가버나움,174830,wjdd****,0
명탐정 피카츄,167657,mapa****,7
"다시, 봄",177511,yesi****,8
배심원들,177483,yy08****,10
뷰티풀 보이스,176742,ksch****,8
나의 특별한 형제,175366,imag****,0
걸캅스,174065,lets****,0
미성년,171785,sch1****,8
82년생 김지영,179482,gran****,1
우리 지금 만나,183804,ksch****,8
2.0,159888,meri****,0
나의 특별한 형제,175366,gasb****,9
악인전,177967,kasc****,10
악인전,177967,ju09****,10
가버나움,174830,chip****,0
라플라스의 마녀,159863,love****,0
카우보이의 노래,178751,dory****,0
유랑지구,181104,ladi****,5
어벤져스: 엔드게임,136900,mis1****,4
걸캅스,174065,crys****,0
향수 - 어느 살인자의 이야기,52553,dies****,0
시카고,36590,cait****,8
걸캅스,174065,zusa****,1
기생충,161967,sant****,1
환절기,148647,ging****,0
나는 비밀을 알고 있다,11595,blan****,0
사랑에 빠진 것처럼,95253,sch1****,7
배심원들,177483,taes****,1
판의 미로 - 오필리아와 세 개의 열쇠,49336,hdhd****,0
샤잠!,140649,sch1****,6
강변호텔,177508,kimg****,0
롱 리브 더 킹: 목포 영웅,179125,sakg****,0
더 허슬,168080,zero****,0
걸캅스,174065,cico****,1
기생충,161967,hajs****,10
다크 아워,82253,extl****,6
걸캅스,174065,isle****,1
억남,172200,amah****,0
카사네,172192,amah****,0
안시성,163533,sar9****,6
남산의 부장들,176306,snip****,10
걸캅스,174065,inne****,5
김군,179506,tnjf****,0
어린 의뢰인,180169,roma****,10
도어락,171755,zero****,0
블랙 위도우,184318,huh2****,10
배심원들,177483,kum6****,10
생일,174050,sbdo****,0
배심원들,177483,konu****,1
어벤져스: 엔드게임,136900,sch0****,0
어벤져스: 엔드게임,136900,msky****,6
악인전,177967,ykik****,0
월요일이 사라졌다,118955,msky****,8
생일,174050,4311****,10
걸캅스,174065,sart****,1
배심원들,177483,kuk9****,1
더 랍스터,120793,ging****,0
보헤미안 랩소디,156464,ging****,0
조,171458,ging****,0
창간호,181046,ging****,0
썬키스 패밀리,152624,ging****,0
뺑반,164173,ging****,0
어벤져스: 인피니티 워,136315,mjhl****,0
불신지옥,52413,ging****,0
돈키호테를 죽인 사나이,76276,suna****,0
어벤져스: 엔드게임,136900,mjhl****,0
마약왕,157297,ging****,0
"다시, 봄",177511,ging****,0
사계,142244,ging****,0
어벤져스: 엔드게임,136900,y133****,0
이웃집 토토로,18781,lore****,0
크게 될 놈,159845,n030****,1
이디오크러시,58378,ging****,0
어벤져스: 엔드게임,136900,clou****,0
온리 더 브레이브,151752,yrsu****,7
교회오빠 개빈,154249,suna****,0
걸캅스,174065,yoon****,0
고양이 여행 리포트,174321,suna****,0
타인은 지옥이다,177325,love****,0
헌터 킬러,92125,suxe****,9
배심원들,177483,samw****,1
킹 오브 프리즘 -샤이니 세븐 스타즈- Ⅲ 레오x유우x알렉,184998,anid****,0
걸캅스,174065,yang****,1
철벽선생,172143,suxe****,8
걸캅스,174065,yang****,1
킹 오브 프리즘 -샤이니 세븐 스타즈- Ⅲ 레오x유우x알렉,184998,anid****,0
라스트 미션,179974,qpqp****,8
알리타: 배틀 엔젤,66728,hyun****,10
일진,170954,seoj****,10
큐리오사,185256,pesu****,0
배심원들,177483,pesu****,0
바보,35623,jesu****,0
몬스터 랜드,163660,pesu****,0
논-픽션,173413,pesu****,0
악인전,177967,pera****,10
극한직업,167651,rlat****,1
악인전,177967,znqk****,10
왓칭,173667,qpqp****,4
악인전,177967,jung****,10
도쿄의 밤하늘은 항상 가장 짙은 블루,160837,f1me****,6
지아,29920,sent****,0
작전,50176,f1me****,10
주토피아,130850,sent****,0
나마스테이 런던,66790,sent****,0
정글북,122489,daeu****,0
주토피아,130850,daeu****,0
토르: 다크 월드,95873,daeu****,0
아이언맨 3,70254,daeu****,0
배심원들,177483,leen****,0
어벤져스,72363,daeu****,0
퍼스트 어벤져,76348,daeu****,0
극장판 오소마츠 6쌍둥이,183113,jess****,10
걸캅스,174065,pang****,0
불한당: 나쁜 놈들의 세상,154112,bett****,0
걸캅스,174065,vmfk****,0
파이팅 위드 마이 패밀리,164901,love****,0
악인전,177967,sung****,10
고양이 여행 리포트,174321,casa****,8
소녀의 세계,152182,love****,0
디센트: Part 2,70117,kara****,6
7번째 내가 죽던 날,144988,re_a****,6
디센트,52775,kara****,9
알프스,88729,hdhd****,0
걸캅스,174065,naye****,10
해피 데스데이 2 유,181411,happ****,6
26년,47384,kjb1****,10
명탐정 피카츄,167657,happ****,5
어벤져스: 엔드게임,136900,c106****,0
걸캅스,174065,jueu****,10
블라인드 멜로디,180166,meri****,0
생일,174050,rmt1****,6
물속에서 숨 쉬는 법,168753,visi****,9
보물섬,177138,whda****,0
명탐정 피카츄,167657,h907****,5
걸캅스,174065,blan****,0
배심원들,177483,sakg****,10
죽도 서핑 다이어리,185136,ksyi****,0
유랑지구,181104,h907****,4
악질경찰,153580,sinb****,10
리:본,152475,wlst****,1
어벤져스: 엔드게임,136900,maje****,5
거꾸로 된 파테마,110125,re_a****,4
악질경찰,153580,gham****,0
신과함께-인과 연,167697,hani****,0
나의 특별한 형제,175366,xhrd****,9
바이스,168045,jwli****,10
뺑반,164173,ping****,6
접속,18489,okso****,10
소오강호,10362,ping****,7
걸캅스,174065,tt10****,5
사바하,167099,ping****,8
서치,172425,sar9****,8
택시운전사,146469,ping****,8
차원괴물 엑시엄,176906,bund****,0
유정 - 스며들다,141117,kamu****,1
걸캅스,174065,giha****,10
목격자,169015,newh****,0
재심,149512,wjda****,0
걸캅스,174065,qw0m****,10
배심원들,177483,rhan****,10
미성년,171785,silv****,0
걸캅스,174065,inte****,1
국제시장,102875,flyg****,0
시민 노무현,174530,h2do****,10
명탐정 피카츄,167657,afro****,10
비러브드,86749,hoty****,0
007 노 타임 투 다이,99702,tkeh****,10
데이라이트,123024,hoty****,0
장사리 : 잊혀진 영웅들,159806,rest****,10
장사리 : 잊혀진 영웅들,159806,subi****,8
엑스맨: 아포칼립스,119430,sent****,0
걸캅스,174065,afro****,9
미성년,171785,vimo****,6
고양이 여행 리포트,174321,j885****,0
악인전,177967,lmgg****,9
배심원들,177483,sima****,10
걸캅스,174065,kong****,0
배심원들,177483,kong****,0
개를 훔치는 완벽한 방법,112040,fabd****,8
더 배드 배치,137905,knh0****,8
샤잠!,140649,unti****,10
미이라: 지하벙커의 비밀,156815,nxtd****,5
명탐정 피카츄,167657,icem****,1
걸캅스,174065,dudu****,10
걸캅스,174065,dlwl****,0
더 와이프,167054,sunh****,7
어벤져스: 엔드게임,136900,deli****,0
걸캅스,174065,pjw1****,8
벤 이즈 백,171470,hlp5****,0
걸캅스,174065,pks3****,10
앤트맨과 와스프,144330,wjdd****,0
럭키,140695,wjdd****,0
해적: 바다로 간 산적,102817,wjdd****,0
어벤져스: 엔드게임,136900,deli****,0
피케이: 별에서 온 얼간이,133402,hyeh****,0
청년경찰,153652,wjdd****,0
명탐정 피카츄,167657,pc63****,6
고질라: 킹 오브 몬스터,137327,ghos****,0
다키스트 아워,150687,dnwo****,0
유랑지구,181104,odor****,1
"알로, 슈티",47321,harr****,9
걸캅스,174065,anot****,0
페니 핀처,153994,harr****,0
어벤져스: 엔드게임,136900,y133****,0
피치 퍼펙트,96355,yu94****,8
어벤져스: 엔드게임,136900,yu94****,10
걸캅스,174065,kimd****,5
명탐정 피카츄,167657,yaho****,0
명탐정 피카츄,167657,ehgn****,10
아무도 모른다,38546,ys66****,0
더 이퀄라이저,109642,newh****,0
미성년,171785,horm****,0
분노의 질주: 언리미티드,74632,myna****,0
걸캅스,174065,aqki****,1
조디악,52555,chun****,5
닥터 스트레인지 인 더 멀티버스 오브 매드니스,182016,kim-****,10
걸캅스,174065,meta****,1
악인전,177967,ihel****,0
걸캅스,174065,kidd****,8
블랙 위도우,184318,09ls****,10
스파이더맨: 파 프롬 홈,173123,rkds****,0
체리 향기,18783,4for****,7
너의 췌장을 먹고 싶어,159830,yhj8****,4
걸캅스,174065,kya1****,0
행맨,162296,zipp****,0
명탐정 피카츄,167657,lion****,9
원더,151196,cjdg****,0
파이란,31475,ahs0****,0
드래곤 길들이기 3,109193,gkfx****,9
고질라: 킹 오브 몬스터,137327,c106****,0
미스 스티븐스,147045,poky****,8
어벤져스: 엔드게임,136900,shin****,0
어벤져스: 엔드게임,136900,hane****,0
샤잠!,140649,pctp****,10
소드 마스터: 절대 강호의 죽음,151132,ston****,9
악질경찰,153580,dlqm****,9
엄마의 직업,165560,kimh****,10
정사 : 아내의 친구,173427,kimh****,9
존 윅 3: 파라벨룸,181698,c106****,0
밀리언 달러 호텔,29952,bara****,0
물랑 루즈,31882,pbww****,0
잊지 않겠다고 맹세한 내가 있었다,137046,love****,0
사랑과 영혼,10173,vlhl****,0
내안의 그놈,164172,jun2****,4
어벤져스: 엔드게임,136900,topb****,0
허리케인: 배틀 오브 브리튼,181571,ds2s****,0
내 머리 속의 지우개,38662,dkwk****,7
셰이프 오브 워터: 사랑의 모양,158626,hyun****,0
걸캅스,174065,arui****,1
인 에너미 핸드,62323,hane****,3
어벤져스: 엔드게임,136900,ghfy****,5
루시,107960,dkwk****,6
걸캅스,174065,mier****,0
걸캅스,174065,jinb****,10
걸캅스,174065,koka****,10
점퍼: 더 비기닝,182620,wwdj****,1
인보카머스,99792,thep****,0
어린 의뢰인,180169,bund****,0
인터스텔라,45290,shj3****,8
고양이는 불러도 오지 않는다,147352,clam****,0
분노의 질주: 더 오리지널,47587,myna****,0
뻔뻔한 딕 & 제인,38880,dkwk****,8
마스크,17131,dkwk****,6
목격자,169015,sar9****,5
신과함께-인과 연,167697,sar9****,7
더 페이버릿: 여왕의 여자,148909,lsta****,7
내가 살인범이다,78790,dkwk****,6
증인,177374,el00****,0
걸캅스,174065,bbob****,0
창궐,160487,saza****,6
"다시, 봄",177511,xime****,0
걸캅스,174065,sart****,1
명탐정 피카츄,167657,silv****,0
걸캅스,174065,kxov****,1
걸캅스,174065,gksw****,10
고양이를 빌려드립니다,95473,mosk****,0
걸캅스,174065,java****,10
이블 데드 3 - 암흑의 군단,11482,rega****,0
내가 널 사랑할 수 없는 10가지 이유,28899,pkip****,7
걸캅스,174065,chiy****,1
빅풋 레전드,177522,nxtd****,5
어벤져스: 엔드게임,136900,cass****,0
글래스,163826,wook****,8
트레이닝 데이,32240,newh****,0
걸캅스,174065,inte****,1
커피가 식기 전에,172193,sono****,0
걸캅스,174065,kjd4****,6
후프 드림스,63712,itae****,10
어린 의뢰인,180169,seoe****,0
악질경찰,153580,bara****,1
걸캅스,174065,p315****,10
걸캅스,174065,lust****,10
아이 엠 마더,168096,vins****,1
걸캅스,174065,wlgu****,1
생일,174050,sokl****,8
미스 스티븐스,147045,dnre****,6
명탐정 피카츄,167657,acts****,6
걸캅스,174065,c106****,0
구르믈 버서난 달처럼,52234,ycw3****,5
걸캅스,174065,darb****,0
천군,38888,kims****,0
퇴마 포송령: 천녀유혼전,173104,jman****,3
애니,12238,pipi****,6
서바이벌 패밀리,159645,pipi****,5
라이프 오브 파이,87309,pipi****,6
어벤져스: 엔드게임,136900,sjto****,8
숨바꼭질,171336,m941****,8
명탐정 피카츄,167657,jime****,6
걸캅스,174065,acts****,6
레이디 버드,158611,cast****,0
걸캅스,174065,ye4r****,0
샤잠!,140649,love****,0
어네스트와 셀레스틴,95767,redr****,7
킬 빌 - 1부,13244,dusw****,8
어벤져스: 엔드게임,136900,mang****,0
유리정원,149517,yoon****,0
샤잠!,140649,kara****,3
더 게임,19333,ksh6****,9
걸캅스,174065,potb****,1
걸캅스,174065,k565****,9
미스 스티븐스,147045,quee****,0
비질란테,176237,bund****,0
가디언즈 오브 갤럭시 VOL. 2,127398,ceol****,0
걸캅스,174065,risn****,0
배심원들,177483,yuli****,0
뷰티풀 마인드,34010,ceol****,0
오션스8,153675,ceol****,0
내가 사랑했던 모든 남자들에게,163812,mjup****,0
언니,152344,dkwk****,1
판의 미로 - 오필리아와 세 개의 열쇠,49336,ykik****,0
토르: 다크 월드,95873,emot****,0
고양이 여행 리포트,174321,ykik****,0
명탐정 피카츄,167657,izb1****,1
그루지,38277,dkwk****,3
걸캅스,174065,peng****,1
안드레이 루블료프,20332,opes****,7
썬키스 패밀리,152624,love****,0
헬보이,164200,jene****,9
걸캅스,174065,95ti****,2
걸캅스,174065,eter****,10
어린 의뢰인,180169,love****,0
명탐정 피카츄,167657,taey****,0
명탐정 피카츄,167657,seok****,0
걸캅스,174065,mira****,10
명탐정 피카츄,167657,sdh7****,0
미성년,171785,wedo****,8
라플라스의 마녀,159863,acts****,7
미성년,171785,bund****,0
"다시, 봄",177511,kara****,2
0.0MHz,177371,tm99****,1
어벤져스: 엔드게임,136900,mtnq****,10
나를 기억해,158555,nnam****,10
허리케인: 배틀 오브 브리튼,181571,writ****,10
어벤져스: 엔드게임,136900,love****,0
유랑지구,181104,xoro****,1
마약왕,157297,thdd****,6
악인전,177967,zero****,0
걸캅스,174065,bbqk****,0
어벤져스: 엔드게임,136900,c106****,0
걸캅스,174065,jooy****,1
일일시호일,179318,cey1****,10
걸캅스,174065,takd****,1
암수살인,167105,cool****,0
명탐정 코난: 감청의 권,182001,zero****,0
악질경찰,153580,zero****,0
스파이더맨: 파 프롬 홈,173123,inee****,0
걸캅스,174065,ykoi****,10
한 솔로: 스타워즈 스토리,144693,rome****,4
장난스런 키스,180381,cuti****,1
인페르노,129461,dbst****,10
명탐정 피카츄,167657,777b****,6
스파이더맨: 파 프롬 홈,173123,itae****,0
콜드 체이싱,181409,kjk3****,5
곤지암,172454,past****,1
생일,174050,bart****,1
어벤져스: 엔드게임,136900,minx****,8
걸캅스,174065,harl****,1
걸캅스,174065,leep****,1
샤잠!,140649,1029****,1
나의 특별한 형제,175366,baek****,0
버드 박스,171475,skys****,10
몬스터 랜드,163660,mj88****,10
걸캅스,174065,mj88****,10
B급 며느리,162153,dnre****,7
풍운제일도,183515,bund****,0
악질경찰,153580,xime****,0
어벤져스: 엔드게임,136900,sfhk****,8
앤트로포이드,151740,cine****,9
악인전,177967,silv****,0
라플라스의 마녀,159863,sakg****,10
돈,163608,sfhk****,6
가타카,19074,yoon****,10
샤잠!,140649,kor1****,1
노무현과 바보들,183877,jman****,6
밀양,48747,leo4****,0
뷰티풀 보이스,176742,reno****,0
킨: 더 비기닝,171466,yrsu****,3
명탐정 피카츄,167657,qnrm****,10
나의 특별한 형제,175366,pjwo****,5
걸캅스,174065,db57****,0
걸캅스,174065,lkd4****,1
행복을 찾아서,64354,hyeh****,0
걸캅스,174065,june****,5
걸캅스,174065,alax****,0
먼 훗날 우리,175092,oioi****,6
생일,174050,sch1****,7
걸캅스,174065,asxc****,1
걸캅스,174065,sall****,1
종려나무 숲,42931,chil****,0
선감도,182527,inzu****,8
기묘한 가족,169078,choa****,0
나의 특별한 형제,175366,xodn****,0
나의 특별한 형제,175366,cait****,6
명탐정 피카츄,167657,sch0****,8
나의 특별한 형제,175366,crys****,0
어벤져스: 엔드게임,136900,flyg****,0
걸캅스,174065,kkan****,2
걸캅스,174065,pyj1****,0
아쿠아맨,151153,codu****,5
마녀,175322,flyg****,0
걸캅스,174065,best****,1
그것: 두 번째 이야기,167560,c106****,0
교도소 월드컵,30760,don_****,0
구스 베이비,149278,lion****,7
걸캅스,174065,ohys****,4
명탐정 피카츄,167657,oham****,0
걸캅스,174065,jang****,10
노무현과 바보들,183877,bmw3****,10
레플리카,144787,fanc****,0
어벤져스: 엔드게임,136900,savi****,1
걸캅스,174065,qktm****,10
걸캅스,174065,hell****,1
그린 북,171539,hisi****,7
어벤져스: 엔드게임,136900,ksch****,10
이웃집 토토로,18781,bbob****,0
당신이어서 고마워요,161991,ehdg****,0
고양이 여행 리포트,174321,ehdg****,0
라스트 미션,179974,kija****,0
라플라스의 마녀,159863,ehdg****,0
호텔 뭄바이,165022,meri****,0
국제시장,102875,cold****,10
기동전사 건담 내러티브,181300,ehdg****,0
걸캅스,174065,j5si****,0
너의 목소리,159854,ehdg****,0
배심원들,177483,ksch****,9
나의 히어로 아카데미아 더 무비: 두 명의 히어로,177757,ehdg****,0
걸캅스,174065,kskj****,1
"각오는 됐나, 거기 여자",175482,ehdg****,0
어벤져스: 엔드게임,136900,idso****,10
베일리 어게인,144906,jhyu****,10
사이몬과 타카시,173804,ehdg****,0
걸캅스,174065,yhso****,0
걸캅스,174065,voca****,1
유정 - 스며들다,141117,show****,10
바람에 젖은 여자,153769,sihw****,5
인생 후르츠,179694,bles****,0
그녀,101950,sihw****,8
뷰티풀 데이즈,167374,came****,1
걸캅스,174065,jali****,1
걸캅스,174065,ahr7****,1
명탐정 피카츄,167657,oakt****,0
나의 특별한 형제,175366,kill****,10
킹콩을 들다,50672,fyu1****,0
일주일간 친구,148996,love****,0
옴브레,24544,ghos****,0
고스트타운의 결투,12710,ghos****,0
리마스터드 - 악마와 걸은 사나이,184323,ghos****,0
걸캅스,174065,hong****,1
배심원들,177483,perk****,0
물의 기억,184859,lore****,0
걸캅스,174065,kino****,6
걸캅스,174065,joke****,10
명탐정 피카츄,167657,perk****,0
운명,169667,your****,0
교회오빠,183132,sson****,8
명탐정 피카츄,167657,dlwl****,7
악인전,177967,lien****,10
로스트 인 더스트,137971,4car****,10
걸캅스,174065,yoos****,1
미성년,171785,mira****,6
걸캅스,174065,bund****,0
대부,10071,pjy5****,0
라플라스의 마녀,159863,dj50****,4
신과함께-죄와 벌,85579,thed****,2
걸캅스,174065,qogu****,1
악인전,177967,hanj****,9
나의 특별한 형제,175366,wkrl****,0
걸캅스,174065,mcma****,1
걸캅스,174065,choo****,1
걸캅스,174065,eogu****,1
걸캅스,174065,kasp****,1
배심원들,177483,song****,0
배심원들,177483,pass****,8
걸캅스,174065,haeu****,10
펭귄 하이웨이,177381,hdhd****,0
판의 미로 - 오필리아와 세 개의 열쇠,49336,feel****,0
커터헤드,179452,gman****,5
나의 특별한 형제,175366,jkby****,0
걸캅스,174065,thgn****,1
걸캅스,174065,lost****,1
명탐정 피카츄,167657,yujs****,0
나의 특별한 형제,175366,chir****,0
걸캅스,174065,such****,10
버니,82258,near****,0
메멘토,31940,leo4****,9
걸캅스,174065,skwl****,1
비치온더비치,155310,vivi****,7
자전차왕 엄복동,159070,yuli****,0
"나는 내일, 어제의 너와 만난다",157178,isid****,0
극한직업,167651,kilt****,6
수어사이드 스쿼드,126032,hits****,5
배심원들,177483,reno****,0
배심원들,177483,yi11****,8
